"","gameId","blueWins","blueFirstBlood","blueKills","blueDeaths","blueAssists","blueDragons","blueHeralds","blueTowersDestroyed","blueTotalGold","blueAvgLevel","redAssists","redDragons","redHeralds","redTowersDestroyed","redTotalGold","redAvgLevel"
"4012",4469526700,"1","1",12,4,12,"1","0",0,19058,7.2,7,"0","1",0,15335,6.6
"4013",4492870986,"1","1",9,3,12,"1","0",1,20316,7.4,3,"0","1",0,15243,6.4
"4014",4479329999,"1","1",5,6,3,"0","0",0,17083,7.2,6,"1","1",0,16052,7.2
"4015",4513698132,"1","1",8,4,8,"1","0",0,17613,6.8,3,"0","0",0,15143,6.4
"4016",4518687922,"1","1",9,3,9,"1","0",0,17731,7,3,"0","0",0,14983,7
"4017",4523838498,"1","0",4,8,4,"1","1",0,14312,6.6,12,"0","0",0,17173,7.2
"4018",4525110974,"1","1",8,3,10,"1","1",0,16903,7.4,1,"0","0",0,14379,6.8
"4019",4521058340,"1","0",7,4,8,"1","0",0,17137,7,7,"0","0",0,14946,6.4
"4020",4522010330,"1","1",9,3,8,"0","0",1,18870,7,5,"0","0",0,13856,6.2
"4021",4525065975,"1","0",3,4,3,"1","0",0,15279,7,4,"0","1",0,16302,7
"4022",4491158196,"1","1",10,7,12,"0","1",1,19262,7,7,"1","0",1,17765,6.6
"4023",4521539321,"0","1",5,9,8,"0","0",0,15651,6.6,10,"0","0",0,17205,6.8
"4024",4513405622,"1","1",10,6,7,"0","0",0,17682,7.6,10,"1","0",0,15372,6.4
"4025",4453463831,"0","1",4,6,4,"1","0",0,16209,7.2,7,"0","0",0,17116,7.2
"4026",4515443406,"0","0",10,7,12,"0","0",0,18996,7.2,5,"1","0",0,15769,6.6
"4027",4518071306,"1","1",15,8,12,"1","0",0,20855,7.2,8,"0","0",0,16772,6.6
"4028",4520540125,"0","0",5,7,6,"0","0",0,15485,6.8,5,"1","0",0,16882,7.2
"4029",4451639888,"0","1",5,5,6,"1","0",0,16043,7,9,"0","1",0,16607,7
"4030",4467505832,"0","0",5,11,10,"0","0",0,16476,7,18,"1","0",0,17697,6.6
"4031",4500469260,"0","0",4,7,3,"0","0",0,15473,6.8,7,"1","0",0,16566,7
"4032",4517786912,"0","1",5,7,6,"1","1",0,15157,6.8,8,"0","0",0,16458,7
"4033",4519991680,"0","1",6,10,3,"0","0",0,14812,6.8,8,"0","0",0,17205,7
"4034",4518317987,"0","0",6,5,4,"0","0",0,15959,6.8,5,"1","0",0,15893,6.6
"4035",4484850888,"1","1",7,1,7,"1","0",0,16850,7.2,2,"0","1",0,14856,7
"4036",4523400286,"1","0",3,3,4,"0","0",0,14940,6.6,2,"0","0",0,16071,7
"4037",4497493695,"0","0",8,5,8,"0","1",0,17550,7.2,7,"1","0",0,16495,7.2
"4038",4521993716,"0","0",7,5,9,"0","0",0,16542,6.8,4,"1","0",0,15744,7.2
"4039",4499383739,"1","0",7,5,11,"0","1",0,17297,6.8,4,"1","0",0,16163,6.6
"4040",4498542919,"0","0",9,7,10,"0","1",1,19581,6.8,8,"1","0",0,16698,7.2
"4041",4520618648,"0","1",2,9,0,"0","1",0,14712,6.6,9,"1","0",0,17938,7.2
"4042",4492010722,"1","1",9,5,7,"1","1",0,16587,7,7,"0","0",0,15773,6.4
"4043",4519502540,"1","1",8,11,9,"0","1",0,17429,7,10,"0","0",0,18638,7.4
"4044",4515979175,"1","1",4,4,5,"0","1",0,15547,7.2,2,"1","0",0,15291,6.8
"4045",4523296034,"0","0",4,12,4,"0","0",0,14957,6.8,12,"0","0",0,18838,7
"4046",4500722833,"1","1",6,1,9,"1","0",0,17450,7.2,1,"0","0",0,13840,6.4
"4047",4500860380,"1","1",7,2,8,"1","0",0,17199,7.4,0,"0","0",0,14186,6.6
"4048",4523399536,"1","1",6,2,6,"1","0",0,16610,7,2,"0","0",0,15257,6.8
"4049",4445248435,"0","0",5,8,3,"1","0",0,14795,6.6,11,"0","1",0,17709,7.2
"4050",4519431997,"0","0",10,7,6,"0","0",0,18269,7.2,8,"1","1",0,16295,7
"4051",4467416577,"0","0",2,7,3,"0","1",0,13889,6.8,10,"1","0",0,16901,7.2
"4052",4522306510,"1","0",5,4,7,"1","0",0,15950,7.2,3,"0","1",0,15980,7
"4053",4502862242,"1","0",6,7,5,"1","1",0,15235,6.6,9,"0","0",0,16982,6.8
"4054",4521976422,"1","0",7,8,5,"0","1",0,16697,7.4,8,"1","0",0,17030,6.8
"4055",4524846678,"0","0",7,5,11,"0","0",0,17450,7,4,"0","0",0,16156,7.2
"4056",4513054868,"0","1",6,9,3,"0","0",0,15896,6.8,10,"1","0",0,17669,6.8
"4057",4514370215,"0","1",4,5,5,"0","0",0,15943,7.2,5,"1","0",0,16268,6.8
"4058",4497486422,"0","1",7,10,8,"0","1",1,18063,6.6,19,"1","0",0,18226,6.8
"4059",4515533339,"1","0",5,12,6,"0","0",0,16177,6.8,12,"1","0",0,18458,7.2
"4060",4445344090,"0","1",2,6,2,"0","1",0,14896,6.8,7,"1","0",0,16139,6.6
"4061",4523672469,"0","1",8,4,4,"0","1",0,16959,7,4,"1","0",0,15437,6.8
"4062",4409455091,"1","1",6,3,10,"0","1",0,16363,6.8,4,"0","0",0,13915,6.4
"4063",4477545606,"0","0",10,14,6,"0","0",0,16665,6.8,11,"1","0",0,20366,7.4
"4064",4468897827,"1","1",2,4,1,"1","0",0,15377,7,2,"0","0",0,15543,7
"4065",4427925743,"0","1",3,6,2,"0","0",0,13977,6.6,5,"1","1",0,16684,7.4
"4066",4464955883,"1","0",1,3,0,"0","0",0,13918,7,7,"1","0",0,15850,6.8
"4067",4524434375,"1","0",9,9,14,"1","0",0,17630,7,10,"0","0",0,17617,6.4
"4068",4490468164,"1","0",4,7,4,"0","0",0,15777,6.8,14,"1","0",0,16398,7
"4069",4484729770,"0","0",5,7,6,"0","0",0,16043,6.8,5,"1","0",0,16732,7
"4070",4520687203,"1","1",11,6,8,"0","0",1,19022,7,8,"0","0",0,15994,6.4
"4071",4490919481,"0","1",3,7,4,"1","0",0,13957,6.4,10,"0","0",0,16745,6.8
"4072",4493993749,"0","0",2,9,3,"1","0",0,14547,6.6,9,"0","1",1,19914,7.2
"4073",4458063255,"1","1",5,6,10,"1","0",0,15649,6.6,9,"0","0",0,16858,7
"4074",4519247401,"1","1",9,5,11,"1","0",0,17654,7,6,"0","1",0,16249,6.8
"4075",4413539086,"1","1",11,9,12,"0","1",1,19858,7.4,12,"1","0",0,16523,6.4
"4076",4520617966,"0","0",1,6,0,"0","0",0,13517,6.2,10,"1","0",0,17217,7.2
"4077",4522601125,"1","1",7,3,12,"1","1",0,17791,7.2,5,"0","0",0,15028,6.8
"4078",4524776788,"1","1",7,6,5,"1","0",0,16817,6.8,5,"0","1",0,15757,6.4
"4079",4520562055,"1","0",3,6,4,"0","1",0,14920,6.8,6,"1","0",0,16879,7
"4080",4520956712,"0","0",7,5,8,"0","0",0,17160,7,3,"1","0",0,14547,6.4
"4081",4523657645,"1","0",5,4,5,"0","1",0,15436,7,6,"1","0",0,16120,7.2
"4082",4492509344,"1","0",4,3,3,"1","0",0,15442,7.2,4,"0","1",0,15521,7.2
"4083",4502134010,"1","1",4,7,1,"0","0",0,15764,6.8,6,"0","1",0,17693,7.2
"4084",4491104040,"0","0",6,6,8,"1","0",0,16744,6.8,7,"0","0",0,17359,7
"4085",4493057700,"1","1",13,4,16,"1","0",2,20308,7,3,"0","0",0,15250,6.6
"4086",4512198304,"1","1",9,8,8,"0","1",1,18731,6.8,6,"1","0",0,17130,7.2
"4087",4518092454,"0","0",5,9,5,"0","0",0,15529,6.8,9,"0","1",0,17876,7.2
"4088",4476242451,"1","0",4,4,1,"0","0",0,15169,6.8,5,"0","0",0,14584,6.4
"4089",4467262571,"1","0",7,9,4,"0","1",0,17075,6.8,11,"0","0",0,17447,7
"4090",4442489042,"1","1",5,1,5,"0","0",0,17467,7.4,3,"0","0",0,14060,6.8
"4091",4445983241,"1","1",6,2,5,"1","0",0,17259,7.4,5,"0","0",0,14807,7
"4092",4496639377,"1","0",10,4,9,"0","0",0,17979,7,6,"1","0",0,15472,6.4
"4093",4477234655,"0","1",2,7,3,"0","0",0,14269,6.6,8,"0","0",0,16422,7
"4094",4466182344,"1","1",9,3,11,"1","0",0,18309,7.6,3,"0","0",0,15270,7
"4095",4455048009,"0","0",7,6,9,"1","0",0,17116,7.4,5,"0","0",0,16830,7.2
"4096",4510666466,"0","1",7,7,8,"1","0",0,15970,6.8,4,"0","0",0,16306,7
"4097",4492216281,"0","0",6,10,4,"0","0",0,14626,6.4,11,"1","0",1,19352,7
"4098",4508364030,"1","1",8,10,7,"0","0",0,16427,6.8,15,"0","0",0,19868,7.2
"4099",4468130569,"0","0",3,13,4,"1","0",0,14676,6.2,13,"0","0",0,19165,7
"4100",4524546910,"0","0",1,11,1,"0","0",0,13943,6.2,13,"0","0",0,19245,7.4
"4101",4419367000,"1","0",4,17,4,"0","0",0,15488,6.6,16,"1","0",0,20391,7.4
"4102",4519318813,"0","1",6,4,6,"1","0",0,15437,6.6,6,"0","1",0,15589,7
"4103",4441403793,"0","1",6,2,7,"0","0",0,17083,7.2,1,"1","0",0,14820,7
"4104",4519990070,"0","0",2,10,3,"0","1",0,14825,6.8,16,"1","0",0,17928,7.2
"4105",4473315873,"1","1",12,3,10,"1","0",0,19402,7.4,4,"0","0",0,13752,6.4
"4106",4524447556,"0","0",4,5,4,"1","0",0,15129,7,4,"0","0",0,16459,7
"4107",4520827057,"0","1",2,5,3,"0","0",0,15053,6.8,9,"0","0",0,18579,7.2
"4108",4522502236,"0","1",2,5,2,"0","0",0,14672,6.6,2,"1","0",0,15881,7
"4109",4460122479,"0","1",10,6,8,"1","0",0,18280,7.4,4,"0","0",0,16109,7
"4110",4506183108,"0","0",4,8,4,"1","0",0,15290,6.6,6,"0","0",0,17677,7.4
"4111",4495582337,"1","0",9,1,13,"0","1",0,17329,7,2,"0","0",0,15077,7
"4112",4518442366,"1","0",6,4,3,"1","0",0,16409,6.8,4,"0","0",0,15813,7
"4113",4467981904,"1","1",10,11,8,"0","1",0,18237,6.6,14,"0","0",0,18031,6.8
"4114",4474786216,"1","0",9,2,11,"1","1",0,17259,7,1,"0","0",0,14113,6.4
"4115",4519593233,"1","1",8,6,10,"0","1",0,17816,7,11,"1","0",0,16027,6.8
"4116",4503699941,"0","1",8,7,11,"1","0",0,16465,6.6,5,"0","0",0,16381,7.2
"4117",4523089267,"0","1",10,11,9,"0","0",0,19029,7.4,14,"0","0",0,18689,7.2
"4118",4521886990,"1","1",7,2,13,"1","0",0,17075,6.8,2,"0","0",0,15544,6.8
"4119",4519603672,"1","1",6,4,7,"0","0",0,16689,7.4,4,"0","0",0,16866,7.2
"4120",4501447640,"1","0",1,2,2,"0","0",0,14402,6.6,3,"1","0",0,15090,6.8
"4121",4519106569,"0","1",5,3,4,"1","0",0,16379,6.8,4,"0","0",0,14950,6.8
"4122",4487326778,"0","0",3,11,3,"0","0",0,14579,6.6,9,"0","0",0,18182,7.2
"4123",4522165350,"0","1",6,5,8,"0","0",0,16455,7.2,5,"1","1",0,17069,7.4
"4124",4494015371,"0","0",3,5,4,"1","0",0,13770,6.4,5,"0","0",0,16144,7
"4125",4522134991,"1","0",6,9,5,"1","0",0,16042,6.8,6,"0","0",0,17458,7.2
"4126",4503355940,"1","0",2,4,2,"1","0",0,14905,6.8,4,"0","0",0,15995,6.8
"4127",4519054552,"1","0",11,4,12,"0","0",0,18733,7.4,9,"1","0",0,14808,6.4
"4128",4522604950,"0","1",9,14,11,"0","0",0,17496,6.8,13,"1","0",0,20070,7.4
"4129",4523502630,"1","1",11,7,7,"1","1",0,18303,7,5,"0","0",0,15636,6.4
"4130",4514255015,"0","0",4,9,5,"1","0",0,15395,6.6,6,"0","1",0,16816,7
"4131",4524176284,"1","1",6,4,4,"1","0",0,16540,6.8,5,"0","1",0,16581,6.6
"4132",4516104541,"0","1",7,7,9,"0","1",0,16342,6.8,6,"1","0",1,18921,7.2
"4133",4499761953,"0","0",4,6,6,"0","0",0,15540,6.8,5,"1","1",0,16008,7
"4134",4518832896,"0","0",4,11,2,"0","0",0,14993,6.6,8,"1","0",0,17877,7.4
"4135",4419533623,"0","1",6,5,9,"0","0",0,16022,6.8,4,"1","0",0,15704,6.8
"4136",4470191400,"1","0",7,4,10,"1","0",0,17978,7.4,0,"0","0",0,15374,7
"4137",4522564019,"0","1",9,6,12,"0","0",0,17898,6.8,10,"1","0",0,16510,7
"4138",4523807202,"0","0",2,12,1,"0","0",0,13170,6.2,10,"0","0",0,18625,6.8
"4139",4477060044,"0","0",3,6,2,"0","0",0,14364,7,6,"1","0",0,17697,7.2
"4140",4515522584,"1","1",9,5,10,"0","1",1,19294,7,8,"0","0",0,14724,6.6
"4141",4456434155,"1","1",11,7,15,"0","0",0,17446,7,8,"1","0",0,16546,6.8
"4142",4515247521,"1","1",11,6,5,"1","0",0,17943,6.8,2,"0","0",0,16450,7
"4143",4503948096,"1","1",7,3,4,"1","0",0,16656,6.8,3,"0","0",0,14870,6.8
"4144",4518760937,"1","1",6,2,6,"1","1",0,16149,6.8,1,"0","0",0,14330,6.6
"4145",4523425333,"0","0",4,5,4,"0","0",0,15564,6.8,7,"1","0",0,15997,6.8
"4146",4504146901,"0","0",2,5,3,"0","0",0,15128,7,9,"1","0",0,15988,7
"4147",4473400880,"1","0",4,4,3,"0","1",0,15551,6.8,2,"1","0",0,15508,6.8
"4148",4516264231,"1","1",5,9,8,"0","0",0,16426,7,6,"1","0",0,17068,7
"4149",4519787212,"1","0",5,6,5,"1","1",0,15594,7,7,"0","0",0,16922,6.8
"4150",4523328817,"0","1",5,7,8,"1","1",0,15674,6.6,8,"0","0",0,16296,6.8
"4151",4522146436,"1","0",12,8,11,"0","0",0,18444,7.2,4,"1","0",0,16541,6.6
"4152",4506599171,"1","1",10,6,5,"1","0",0,16929,7.2,11,"0","0",0,16349,6.8
"4153",4444970542,"1","0",8,3,11,"1","0",0,17701,7.2,3,"0","0",0,15449,6.8
"4154",4513456323,"1","0",5,2,5,"1","1",0,17020,7.2,3,"0","0",0,15334,7
"4155",4519231725,"1","0",12,9,11,"1","0",0,18395,7.2,9,"0","0",0,17677,7
"4156",4523093553,"1","1",9,4,8,"1","0",0,18646,7.6,6,"0","0",0,14879,6.6
"4157",4489785292,"0","0",6,11,8,"0","0",0,15887,6.4,13,"0","0",0,18483,7.2
"4158",4523459818,"0","1",3,5,2,"1","0",0,14098,6.2,6,"0","0",0,16609,6.8
"4159",4517889362,"0","0",6,5,10,"1","0",0,15521,6.2,1,"0","1",0,15332,6.8
"4160",4482389592,"1","0",7,5,9,"1","0",0,16460,7,8,"0","0",0,16268,7.2
"4161",4502375792,"0","0",6,14,5,"0","1",1,16749,6.2,25,"1","0",1,20335,7.2
"4162",4509699185,"1","1",8,7,5,"0","1",0,17329,7.4,7,"0","0",0,16448,6.8
"4163",4494396355,"0","0",7,6,12,"0","0",0,16582,6.4,8,"1","1",0,16739,7
"4164",4510530318,"0","0",1,11,0,"0","0",0,13206,6.6,6,"1","0",0,19207,7.4
"4165",4517200256,"0","0",7,8,6,"0","0",0,16423,7.2,6,"0","0",0,17282,7
"4166",4525192635,"1","0",6,6,7,"1","1",0,17074,7.2,6,"0","0",0,16125,6.8
"4167",4502349733,"0","0",1,2,1,"0","0",0,13449,6.6,4,"0","0",0,15090,7
"4168",4520754348,"1","1",6,5,10,"1","1",0,17466,7.4,8,"0","0",0,15967,6.6
"4169",4467471076,"1","0",6,3,5,"1","1",0,16941,7,3,"0","0",0,14837,7
"4170",4523728441,"1","1",9,11,10,"1","0",0,18601,7,7,"0","0",0,16662,7
"4171",4396684519,"0","0",8,6,13,"1","0",0,17003,6.8,7,"0","0",0,16750,7.2
"4172",4469837233,"1","1",1,6,1,"0","0",0,14577,6.8,6,"1","0",0,16319,7
"4173",4477518558,"1","0",9,8,13,"1","0",0,17813,6.8,13,"0","0",0,16827,6.6
"4174",4508759067,"0","1",5,6,1,"0","1",0,15332,7,9,"1","0",0,16774,7.2
"4175",4457032161,"1","0",2,3,5,"1","0",0,14627,6.8,5,"0","0",0,15740,7
"4176",4524424120,"0","1",9,8,11,"0","0",0,16187,6.2,11,"1","0",0,16416,6.2
"4177",4521875899,"1","1",11,5,12,"1","1",0,19787,7.2,6,"0","0",0,15503,6.8
"4178",4515916030,"1","0",12,4,15,"0","0",0,18596,7.2,6,"1","0",0,15218,6.4
"4179",4523410225,"0","1",6,5,10,"0","0",0,16233,7,7,"1","1",0,16163,7
"4180",4481909469,"0","0",5,9,5,"0","0",0,15468,7,7,"1","0",0,17975,7.4
"4181",4522518445,"0","0",8,7,8,"0","0",0,16699,7,6,"1","0",0,16379,7.2
"4182",4524031619,"0","1",3,7,4,"1","0",0,15311,6.8,12,"0","1",0,17079,6.6
"4183",4492870605,"1","1",7,2,6,"1","0",0,16580,7.4,1,"0","0",0,14994,7
"4184",4475336164,"1","1",6,8,6,"0","0",0,16450,6.6,5,"0","0",0,16507,7.2
"4185",4522772172,"0","1",6,14,6,"0","0",0,16197,6.4,16,"1","0",0,19138,7
"4186",4520718276,"0","1",4,10,4,"0","1",0,15773,6.6,12,"1","0",0,17948,7.2
"4187",4508973225,"0","0",5,19,4,"0","0",0,14815,6.2,23,"1","1",1,22681,7.4
"4188",4497712537,"1","1",6,6,11,"1","0",0,17731,7.2,6,"0","1",0,15861,6.8
"4189",4464939561,"1","0",3,6,1,"0","0",0,13952,6.6,4,"1","0",0,16681,7
"4190",4495155088,"1","1",11,7,6,"0","1",0,18504,7.2,3,"1","0",0,15662,7
"4191",4516493520,"0","0",2,5,3,"0","0",0,14777,6.8,1,"1","1",0,16053,7.2
"4192",4524035367,"0","0",1,1,1,"0","0",0,14018,7,1,"1","0",0,13866,7.2
"4193",4419578933,"1","0",6,6,8,"0","0",0,16140,7,3,"1","0",0,15584,6.6
"4194",4524120513,"1","1",6,5,5,"0","0",0,16246,7.2,6,"0","0",0,15496,6.8
"4195",4505709089,"0","0",7,8,8,"1","0",0,16122,7,10,"0","1",0,17904,7
"4196",4523375871,"0","0",5,8,3,"0","0",0,15429,6.8,11,"1","0",0,17804,7.2
"4197",4497277699,"0","1",1,4,2,"0","0",0,14270,6.6,3,"1","0",0,15373,7
"4198",4481738259,"1","1",4,1,7,"0","0",0,16327,7.4,2,"0","0",0,14081,7
"4199",4521725362,"1","1",8,5,7,"0","0",0,18225,7.2,5,"0","0",0,16357,6.8
"4200",4493178724,"1","1",9,12,8,"0","1",0,17778,7,12,"1","0",0,18406,7.2
"4201",4513390810,"1","0",5,4,7,"1","1",0,16680,7.2,4,"0","0",0,15781,6.8
"4202",4523812506,"0","1",6,6,12,"1","0",0,16434,6.8,2,"0","1",0,16006,7.2
"4203",4448316334,"1","0",13,8,22,"0","0",0,18721,7.4,9,"1","1",0,17000,6.8
"4204",4461174959,"0","1",5,8,6,"1","0",0,15107,6.8,8,"0","0",0,17714,7.4
"4205",4518345906,"1","1",7,0,4,"1","0",0,16897,7.6,0,"0","0",0,13813,6.6
"4206",4452185923,"1","0",6,9,10,"0","0",0,17013,7,7,"0","0",0,17954,7.4
"4207",4481608154,"1","1",7,5,5,"0","0",0,18047,7.2,4,"1","0",0,15872,6.8
"4208",4522504753,"0","0",3,5,2,"1","0",0,15175,7,6,"0","0",0,16418,7.2
"4209",4438432164,"0","0",8,10,9,"0","0",0,16722,6.6,14,"1","0",0,17700,6.8
"4210",4524458385,"1","1",5,5,5,"0","0",0,15722,6.8,5,"0","0",0,15043,6.4
"4211",4465803971,"0","1",6,9,7,"0","1",1,17077,6.8,10,"1","0",0,18072,7.2
"4212",4503065497,"0","1",6,1,4,"1","1",0,17016,7.2,0,"0","0",0,13750,6.8
"4213",4500545106,"0","1",5,9,5,"1","1",1,17231,6.8,10,"0","0",0,16439,7
"4214",4472209518,"1","1",7,2,7,"1","1",0,17039,7.2,0,"0","0",0,14007,6.6
"4215",4451696991,"1","0",11,4,11,"1","0",0,17596,7.2,2,"0","0",0,14344,6.8
"4216",4481210597,"0","0",7,4,8,"0","0",0,16887,7,4,"1","0",0,15617,7
"4217",4522445853,"1","0",4,6,3,"0","0",0,15157,6.8,3,"1","1",0,15706,7
"4218",4449074537,"1","1",11,3,10,"1","1",1,20259,7,4,"0","0",0,14049,6.6
"4219",4481839538,"0","1",6,9,5,"1","0",0,16388,6.8,8,"0","0",0,17824,7.2
"4220",4514455389,"1","1",9,8,6,"0","0",0,17269,7,8,"1","1",0,17261,7
"4221",4439417196,"1","1",8,5,9,"1","0",0,17389,6.8,10,"0","0",0,16553,6.6
"4222",4489200768,"0","1",7,5,7,"0","0",0,17622,7.2,5,"1","0",0,15545,6.8
"4223",4523645725,"1","0",3,6,3,"0","0",0,15736,6.8,5,"1","1",0,15995,6.8
"4224",4513364103,"1","1",10,8,11,"0","1",0,17965,7.2,3,"1","0",0,18160,7
"4225",4521769577,"0","0",4,9,2,"0","0",0,15067,6.6,7,"1","0",0,18523,7.2
"4226",4523466253,"0","0",2,10,3,"0","0",0,13855,6.4,9,"1","0",0,18898,7.2
"4227",4432850060,"1","1",9,6,11,"0","0",0,17561,7,2,"1","0",0,15427,7
"4228",4518066287,"1","0",6,14,9,"0","0",0,16284,6.6,11,"1","1",0,19519,6.8
"4229",4509882748,"0","1",7,6,9,"0","0",0,17048,6.6,4,"0","0",0,15595,6.6
"4230",4525216549,"0","0",5,3,8,"1","0",0,16294,7.2,3,"0","0",0,15681,7.2
"4231",4518394707,"0","0",6,8,7,"1","0",0,16877,7.4,11,"0","0",0,17649,7.4
"4232",4493025099,"0","0",6,8,6,"0","0",0,15222,6.2,7,"0","0",0,16484,6.6
"4233",4477115596,"0","0",6,9,6,"0","1",0,17245,7.2,13,"1","0",0,18107,6.8
"4234",4522394402,"0","1",9,9,12,"1","0",0,17187,7,11,"0","1",0,18862,7.2
"4235",4478470273,"0","1",5,10,8,"1","1",0,15156,6.4,5,"0","0",0,18153,7
"4236",4489371310,"0","0",1,6,0,"0","0",0,13977,6.6,7,"0","0",0,18074,7.2
"4237",4447454606,"0","1",6,2,4,"0","0",0,16383,7,1,"1","0",0,14705,7
"4238",4494944051,"0","1",3,7,4,"0","0",0,15392,6.8,9,"0","0",0,16837,6.8
"4239",4441887841,"1","1",5,2,3,"1","0",0,15397,6.8,1,"0","0",0,13881,7
"4240",4523081762,"0","0",6,8,4,"0","0",0,16142,7,6,"1","0",0,17911,7.4
"4241",4518606893,"1","1",9,6,13,"0","0",0,17855,7.2,10,"1","0",0,15792,7
"4242",4515490352,"0","0",2,8,2,"0","0",0,13956,6.6,12,"1","0",0,17491,7
"4243",4524165991,"0","0",6,8,7,"1","0",0,15753,6.8,7,"0","1",0,17717,7
"4244",4519998641,"0","0",8,9,7,"0","0",0,16272,6.6,7,"1","0",0,17389,6.8
"4245",4439155186,"1","0",7,6,9,"0","0",0,16869,7.2,9,"1","0",0,16156,6.8
"4246",4451884884,"0","1",9,10,12,"0","0",0,16990,6.8,11,"0","0",0,18524,6.8
"4247",4522238390,"0","0",9,4,8,"0","0",0,17991,7.4,6,"1","1",1,16641,6.8
"4248",4513491356,"0","0",2,3,2,"0","0",0,15143,7,4,"1","0",0,15014,7
"4249",4457622951,"1","1",8,5,7,"1","0",0,16735,6.8,7,"0","0",0,15809,6.6
"4250",4476709038,"1","0",4,4,4,"0","1",0,15971,6.8,5,"0","0",0,15368,6.8
"4251",4463528314,"1","0",9,6,12,"0","0",0,17752,7,6,"1","0",0,16240,7
"4252",4510779224,"0","1",3,7,1,"0","0",0,15023,7,8,"1","0",0,17965,7.6
"4253",4524310829,"1","1",5,3,6,"1","1",0,16007,6.8,2,"0","0",0,15306,7
"4254",4523031223,"1","1",4,6,5,"0","0",0,15454,6.8,3,"1","1",1,17102,7
"4255",4495034675,"1","1",8,3,4,"0","0",0,17058,6.8,4,"0","0",0,14499,6.4
"4256",4520391395,"0","1",8,10,9,"0","1",1,18374,7.2,14,"0","0",0,17232,6.8
"4257",4517934356,"0","1",5,9,3,"0","0",0,16259,6.4,7,"1","0",0,17760,7.2
"4258",4524880851,"0","0",5,2,6,"0","1",0,15894,6.8,3,"1","0",0,15485,6.8
"4259",4476038312,"0","1",4,8,5,"1","0",0,15524,6.6,9,"0","0",0,18276,7.4
"4260",4521922174,"0","1",11,5,8,"0","0",0,18956,7.2,6,"1","0",0,15541,6.8
"4261",4521632653,"1","0",9,5,12,"1","0",0,17881,7.2,4,"0","0",0,16014,6.6
"4262",4478513496,"1","1",7,6,5,"0","0",0,17131,7.2,4,"1","0",0,15439,7
"4263",4523814750,"1","1",7,3,4,"0","1",0,17666,7,7,"1","0",0,14468,6.6
"4264",4523383919,"1","1",7,5,5,"1","1",0,17538,7.4,4,"0","0",0,15886,6.8
"4265",4523492555,"1","1",4,1,5,"1","0",0,16942,7.6,1,"0","0",0,14067,6.8
"4266",4484301956,"0","1",10,4,10,"0","0",0,18224,7.4,5,"0","0",0,15246,6.8
"4267",4518225344,"1","1",5,5,6,"1","0",0,16345,6.8,5,"0","0",0,16211,7.2
"4268",4523992851,"0","1",4,6,4,"0","0",0,15865,7,8,"1","0",0,16283,7
"4269",4434531631,"0","1",5,10,3,"0","0",0,15266,6.6,13,"1","0",0,18712,7
"4270",4494865668,"0","1",4,3,1,"0","1",0,15454,6.6,3,"0","0",0,14497,6.8
"4271",4481846502,"1","0",5,1,2,"1","0",0,17051,7.6,0,"0","0",0,14693,6.8
"4272",4522521033,"0","1",8,13,6,"0","0",0,17705,6.8,16,"0","0",0,18996,7.2
"4273",4504894173,"0","1",8,1,9,"0","0",0,16763,6.6,2,"0","0",0,13392,6.4
"4274",4457422227,"0","0",7,8,10,"0","0",0,16808,6.8,5,"1","0",0,17208,7.2
"4275",4516273622,"0","0",4,12,3,"0","0",0,15111,6.6,10,"1","1",0,19300,7.4
"4276",4508498519,"0","1",5,11,6,"1","0",0,14998,6.4,19,"0","0",0,19009,7.2
"4277",4462114577,"0","1",5,9,7,"0","0",0,16942,7,9,"1","0",0,16933,6.8
"4278",4464934797,"0","0",6,8,7,"0","0",0,15270,6.4,6,"1","0",0,17900,7.2
"4279",4515832303,"0","0",3,5,4,"0","0",0,14586,6.6,5,"0","0",0,16080,6.6
"4280",4497740999,"1","0",8,4,12,"1","0",0,18232,7.2,3,"0","0",0,15577,6.4
"4281",4489000836,"1","0",9,8,13,"0","0",0,17190,6.8,10,"1","0",0,16861,7
"4282",4511823167,"0","0",4,2,3,"0","0",0,15008,6.8,1,"1","0",0,13789,6.6
"4283",4518026363,"1","1",15,7,15,"1","0",1,21755,7.2,7,"0","0",0,16261,6.4
"4284",4474905504,"1","1",4,1,8,"1","0",0,15787,7.2,0,"0","0",0,14528,6.4
"4285",4490887510,"0","0",6,7,6,"0","0",0,16404,6.8,10,"0","0",0,17323,7.2
"4286",4522673306,"1","0",7,4,13,"1","0",0,17878,7.6,4,"0","0",0,15312,7
"4287",4483893838,"1","1",8,9,14,"1","1",0,18532,7.2,9,"0","0",0,17104,7
"4288",4496570005,"0","1",8,10,7,"0","1",0,16901,6.4,14,"0","0",0,17664,6.6
"4289",4519431177,"0","0",7,10,7,"0","0",0,17563,7,11,"1","0",0,18923,7.2
"4290",4480275637,"1","1",4,4,4,"0","0",0,15967,7,4,"1","1",1,16520,6.8
"4291",4515764294,"0","0",4,12,4,"0","0",0,16280,6.8,15,"1","0",0,19559,7.2
"4292",4445163609,"1","1",8,5,6,"0","1",0,17142,7,8,"1","0",0,14841,6.4
"4293",4492054165,"0","1",4,8,1,"0","0",0,14807,6.8,6,"0","0",0,17269,7.4
"4294",4471038751,"1","1",10,13,14,"0","0",1,18697,6.8,9,"0","1",1,18895,6.8
